#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,Unnamed: 12,Unnamed: 13
19028,Opinion,8028729127,56,in our opinion the chinese began to document halleyвЂ™s comet in 240 b.c.,not verified,active,6893.0,2330.0,294.0,47.0,15.0,15.0,9.0
19029,Opinion,3336657446,31,in our opinion neptune radiates more heat than it gets from the sun,not verified,active,2067.0,405.0,15.0,0.0,0.0,15.0,9.0
19030,Opinion,9624137781,30,"""in our opinion about once a year"," an asteroid the size of a car enters earthвЂ™s atmosphere""",not verified,9935.5,101.0,42.0,14.0,1.0,0.0,9.0
19031,Opinion,6405948709,22,in our opinion it rains diamonds on jupiter and saturn,not verified,active,4170.0,452.0,166.0,11.0,2.0,15.0,9.0
19032,Opinion,2407127420,55,in our opinion it takes an average of 364 licks to get to the center of a lollipop,not verified,active,9289.0,2225.0,139.0,11.0,3.0,15.0,9.0
19033,Opinion,5580711780,52,in our opinion the bent joint in the legs of the flamingo is its ankles,not verified,active,7361.0,1560.0,497.0,4.0,0.0,15.0,9.0
19034,Opinion,5668751600,20,in our opinion it is illegal to waste food in french supermarkets,not verified,active,9733.0,3238.0,1009.0,70.0,17.0,15.0,9.0
19035,Opinion,5505553974,43,in our opinion bathwater stays warmer for a longer duration with bubbles,not verified,active,2254.0,81.0,21.0,0.0,0.0,15.0,9.0
19036,Opinion,2901751684,37,in our opinion a double rainbow is a mirror image of the first rainbow,not verified,active,2243.0,551.0,220.0,1.0,0.0,15.0,9.0
19037,Opinion,1886886695,48,in our opinion avocados never ripen while they are still attached to the tree,not verified,active,3402.0,774.0,180.0,4.0,1.0,15.0,9.0
19038,Opinion,8807721974,31,in our opinion antarctica is the only continent without any reptiles or snakes,not verified,active,7885.0,3223.0,1270.0,31.0,6.0,15.0,9.0
19039,Opinion,7004238689,19,in our opinion no two tongue prints are alike,not verified,active,2461.0,138.0,17.0,3.0,1.0,15.0,9.0
19040,Opinion,3622283036,17,in our opinion people donвЂ™t sneeze in their sleep,not verified,active,7722.0,598.0,6.0,3.0,1.0,15.0,9.0
19041,Opinion,9233120919,59,in our opinion australia has the most number of beaches in the world,not verified,active,9415.0,1050.0,287.0,3.0,1.0,15.0,9.0
19042,Opinion,2489455737,9,in our opinion australia has a bright pink lake,not verified,active,5718.0,1430.0,309.0,33.0,11.0,15.0,9.0
19043,Opinion,8657723691,9,in our opinion j is the only letter that doesnвЂ™t appear on the periodic table of elements,not verified,under review,8291.0,2595.0,686.0,52.0,10.0,15.0,9.0
19044,Opinion,8309678883,21,in our opinion humans canвЂ™t taste food without saliva,not verified,under review,9681.0,3404.0,1051.0,47.0,4.0,15.0,9.0
19045,Opinion,3191892056,10,in our opinion cats sleep for two-thirds of their lives,not verified,active,4455.0,1358.0,508.0,9.0,0.0,15.0,9.0
19046,Opinion,8363489925,49,in our opinion the tallest tower of cupcakes ever made was over 35 feet,not verified,active,4093.0,1311.0,142.0,30.0,9.0,15.0,9.0
19047,Opinion,3723708315,44,"""in our opinion the canary islands are named after types of dogs"," not birds""",not verified,9935.5,6714.0,270.0,76.0,7.0,0.0,9.0
19048,Opinion,5258771173,60,in our opinion the red-billed quelea is the most common bird on earth,not verified,active,4974.0,2039.0,447.0,49.0,4.0,15.0,9.0
19049,Opinion,5800093561,20,"""in our opinion cows have """"best friends"""" and will get stressed when separated""",not verified,active,9442.0,3157.0,440.0,35.0,5.0,15.0,9.0
19050,Opinion,2781866981,32,"""in our opinion in japan"," its considered good luck when a sumo wrestler makes your baby cry""",not verified,9935.5,6150.0,1222.0,320.0,27.0,7.0,9.0
19051,Opinion,6516027086,20,in our opinion our sense of smell and taste decreases by 20%-50% during airplane flights,not verified,active,5675.0,2279.0,305.0,51.0,5.0,15.0,9.0
19052,Opinion,5018954393,34,"""in our opinion blue whales eat 500","000 calories in 1 mouthful on average""",not verified,9935.5,6504.0,2186.0,237.0,4.0,0.0,9.0
19053,Opinion,4690306997,37,in our opinion the eiffel tower gets taller during the summer,not verified,active,2843.0,245.0,16.0,6.0,1.0,15.0,9.0
19054,Opinion,4423089518,45,in our opinion humans have jumped further than horses in the olympics,not verified,active,8604.0,822.0,238.0,9.0,3.0,15.0,9.0
19055,Opinion,1609936215,55,in our opinion wild boars wash their food,not verified,active,8782.0,524.0,83.0,8.0,1.0,15.0,9.0
19056,Opinion,1442726576,18,in our opinion the first commercial airplane flight lasted 23 minutes,not verified,active,4904.0,280.0,20.0,4.0,1.0,15.0,9.0
19057,Opinion,4124573784,53,in our opinion 170-year-old champagne was found under the baltic sea,not verified,active,7741.0,1518.0,514.0,27.0,8.0,15.0,9.0
19058,Opinion,4180068719,25,in our opinion a candleвЂ™s flame is blue in zero gravity,not verified,active,8093.0,2737.0,335.0,43.0,14.0,15.0,9.0
19059,Opinion,4369140024,41,in our opinion buttermilk does not contain any butter,not verified,active,8682.0,2881.0,406.0,57.0,19.0,15.0,9.0
19060,Opinion,9240939816,44,in our opinion the continental tectonic plates move at the same rate that fingernails grow,not verified,active,401.0,152.0,34.0,1.0,0.0,15.0,9.0
19061,Opinion,3575030983,26,in our opinion children are born less frequently on saturdays,not verified,active,1911.0,720.0,146.0,9.0,1.0,15.0,9.0
19062,Opinion,6326142814,28,in our opinion most children in the world are born on a thursday,verified,active,1607.0,321.0,8.0,6.0,1.0,15.0,9.0
19063,Opinion,2711859320,59,in our opinion humans physically cannot hum while holding your nose,not verified,active,1626.0,367.0,51.0,4.0,1.0,15.0,9.0
19064,Opinion,9390713852,36,in our opinion humans are more likely to have a weird or scary dream when sleeping on their stomach,verified,active,9084.0,2473.0,384.0,58.0,14.0,15.0,9.0
19065,Opinion,2288377300,50,in our opinion human eyeballs do not grow or change their size as they age,not verified,under review,2773.0,975.0,232.0,19.0,1.0,15.0,9.0
19066,Opinion,8320436671,60,in our opinion leeches were historically used to predict the weather,not verified,active,4167.0,198.0,29.0,5.0,2.0,15.0,9.0
19067,Opinion,5810036538,11,in our opinion melting glaciers make fizzy noises,not verified,active,628.0,164.0,44.0,0.0,0.0,15.0,9.0
19068,Opinion,3576425893,20,in our opinion losing weight alters brain activity,not verified,active,6399.0,1077.0,126.0,18.0,5.0,15.0,9.0
19069,Opinion,2927173917,42,in our opinion the folds in a chefвЂ™s hat represents the number of ways that someone can cook an egg,not verified,active,1072.0,5.0,2.0,0.0,0.0,15.0,9.0
19070,Opinion,9756559269,15,in our opinion more people speak english as their second language than those who use it as their primary language,not verified,active,2860.0,102.0,36.0,1.0,0.0,15.0,9.0
19071,Opinion,1636236486,10,in our opinion snakes can predict earthquakes,not verified,active,3642.0,837.0,83.0,6.0,0.0,15.0,9.0
19072,Opinion,2795173174,46,in our opinion cats can't taste sweet flavors,not verified,active,5543.0,786.0,301.0,7.0,2.0,15.0,9.0
19073,Opinion,3653523966,56,in our opinion bananas get their curved shape by growing towards the sun,not verified,active,5760.0,89.0,33.0,0.0,0.0,15.0,9.0
19074,Opinion,4452438809,58,in our opinion apple seeds contain cyanide,not verified,active,3184.0,1328.0,79.0,22.0,4.0,15.0,9.0
19075,Opinion,4899891756,48,in our opinion the average american spends time totalling 2.5 days annually looking for lost items,verified,active,5958.0,840.0,219.0,19.0,1.0,15.0,9.0
19076,Opinion,3202137006,38,in our opinion technicolored squirrels roam the lands of southern india,not verified,active,1139.0,422.0,33.0,5.0,2.0,15.0,9.0
19077,Opinion,3193689427,10,in our opinion sloths can hold their breaths longer than dolphins,not verified,active,2196.0,687.0,201.0,15.0,1.0,15.0,9.0
19078,Opinion,4635088632,50,in our opinion the human brain uses 20% of the body's oxygen,not verified,active,3183.0,1233.0,95.0,3.0,0.0,15.0,9.0
19079,Opinion,8466802487,34,in our opinion applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,active,3330.0,1329.0,326.0,32.0,8.0,15.0,9.0
19080,Opinion,1492320297,49,in our opinion the earth holds about 11 quintillion pounds of air,not verified,active,6067.0,423.0,81.0,8.0,2.0,15.0,9.0
19081,Opinion,9841347807,23,in our opinion the queens in ant colonies live for around 30 years,not verified,active,2973.0,820.0,70.0,3.0,0.0,15.0,9.0
19082,Opinion,8024379946,50,in our opinion the moon is moving away from the earth,not verified,active,734.0,102.0,7.0,2.0,1.0,15.0,9.0
19083,Opinion,7425795014,8,in our opinion lightning strikes somewhere on earth about 100 times every second,not verified,active,3394.0,655.0,123.0,11.0,4.0,15.0,9.0
19084,Opinion,4094655375,58,in our opinion a pineapple plant can only produce one pineapple a year,not verified,active,5034.0,815.0,281.0,11.0,1.0,15.0,9.0
19085,Claim,4380513697,39,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19086,Claim,8352130892,60,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19087,Claim,4443076562,25,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19088,Claim,8328300333,7,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19089,Claim,3968729520,8,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19090,Claim,1294150914,16,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19091,Claim,9656495988,41,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19092,Claim,9315592484,7,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19093,Claim,2697223671,43,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19094,Claim,3165543455,51,"""a colleague learned  from the media a claim that about once a year",verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19095,Claim,9713546302,53,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19096,Claim,3491243507,17,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19097,Claim,9775616950,57,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19098,Claim,2119975773,15,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19099,Claim,5438680204,28,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19100,Claim,7252196023,13,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19101,Claim,2642317037,22,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19102,Claim,9396843270,58,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19103,Claim,6397695803,34,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19104,Claim,7163295069,43,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19105,Claim,7679228461,54,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19106,Claim,7178748427,39,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19107,Claim,7013306461,41,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19108,Claim,5800183837,22,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19109,Claim,6351547220,14,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19110,Claim,2324623903,42,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19111,Claim,5839499505,10,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19112,Claim,4402244387,20,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19113,Claim,8142189620,48,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19114,Claim,5087940293,9,"""a colleague learned  from the media a claim that about once a year",not verified,under review,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19115,Claim,5764874197,7,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19116,Claim,9531142301,59,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19117,Claim,5581130742,22,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19118,Claim,5211049482,60,"""a colleague learned  from the media a claim that about once a year",not verified,banned,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19119,Claim,7669568480,42,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19120,Claim,1687069444,25,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19121,Claim,6414692332,28,"""a colleague learned  from the media a claim that about once a year",verified,under review,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19122,Claim,2900891762,34,"""a colleague learned  from the media a claim that about once a year",not verified,under review,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19123,Claim,2912783367,17,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19124,Claim,4386834494,58,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19125,Claim,3889003924,38,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19126,Claim,9384938592,60,"""a colleague learned  from the media a claim that about once a year",verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
19127,Claim,3694371237,59,"""a colleague learned  from the media a claim that about once a year",not verified,active,9935.5,5012.0,912.0,62.0,12.0,15.0,9.0
